@relation trainingData

@attribute attr13200 numeric
@attribute attr13201 numeric
@attribute attr13202 numeric
@attribute attr13203 numeric
@attribute attr13204 numeric
@attribute attr13205 numeric
@attribute attr13206 numeric
@attribute attr13207 numeric
@attribute attr13208 numeric
@attribute attr13209 numeric
@attribute attr13210 numeric
@attribute attr13211 numeric
@attribute attr13212 numeric
@attribute attr13213 numeric
@attribute attr13214 numeric
@attribute attr13215 numeric
@attribute attr13216 numeric
@attribute attr13217 numeric
@attribute attr13218 numeric
@attribute attr13219 numeric
@attribute attr13220 numeric
@attribute attr13221 numeric
@attribute attr13222 numeric
@attribute attr13223 numeric
@attribute attr13224 numeric
@attribute attr13225 numeric
@attribute attr13226 numeric
@attribute attr13227 numeric
@attribute attr13228 numeric
@attribute attr13229 numeric
@attribute attr13230 numeric
@attribute attr13231 numeric
@attribute attr13232 numeric
@attribute attr13233 numeric
@attribute attr13234 numeric
@attribute attr13235 numeric
@attribute attr13236 numeric
@attribute attr13237 numeric
@attribute attr13238 numeric
@attribute attr13239 numeric
@attribute attr13240 numeric
@attribute attr13241 numeric
@attribute attr13242 numeric
@attribute attr13243 numeric
@attribute attr13244 numeric
@attribute attr13245 numeric
@attribute attr13246 numeric
@attribute attr13247 numeric
@attribute attr13248 numeric
@attribute attr13249 numeric
@attribute attr13250 numeric
@attribute attr13251 numeric
@attribute attr13252 numeric
@attribute attr13253 numeric
@attribute attr13254 numeric
@attribute attr13255 numeric
@attribute attr13256 numeric
@attribute attr13257 numeric
@attribute attr13258 numeric
@attribute attr13259 numeric
@attribute attr13260 numeric

@data
123,53,48,113,53,47,115,52,48,681,52,48,1208,53,47,462,53,47,154,53,47,176,53,46,118,53,47,94,53,47,136,53,47,113,53,47,111,53,47,449,53,47,1481,53,47,948,53,47,471,53,46,147,53,46,124,53,46,120,53,47,0
113,53,47,115,52,48,681,52,48,1208,53,47,462,53,47,154,53,47,176,53,46,118,53,47,94,53,47,136,53,47,113,53,47,111,53,47,449,53,47,1481,53,47,948,53,47,471,53,46,147,53,46,124,53,46,120,53,47,104,54,47,0
115,52,48,681,52,48,1208,53,47,462,53,47,154,53,47,176,53,46,118,53,47,94,53,47,136,53,47,113,53,47,111,53,47,449,53,47,1481,53,47,948,53,47,471,53,46,147,53,46,124,53,46,120,53,47,104,54,47,121,54,47,0
681,52,48,1208,53,47,462,53,47,154,53,47,176,53,46,118,53,47,94,53,47,136,53,47,113,53,47,111,53,47,449,53,47,1481,53,47,948,53,47,471,53,46,147,53,46,124,53,46,120,53,47,104,54,47,121,54,47,122,54,47,0
154,53,47,176,53,46,118,53,47,94,53,47,136,53,47,113,53,47,111,53,47,449,53,47,1481,53,47,948,53,47,471,53,46,147,53,46,124,53,46,120,53,47,104,54,47,121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,0
176,53,46,118,53,47,94,53,47,136,53,47,113,53,47,111,53,47,449,53,47,1481,53,47,948,53,47,471,53,46,147,53,46,124,53,46,120,53,47,104,54,47,121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,0
118,53,47,94,53,47,136,53,47,113,53,47,111,53,47,449,53,47,1481,53,47,948,53,47,471,53,46,147,53,46,124,53,46,120,53,47,104,54,47,121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,0
94,53,47,136,53,47,113,53,47,111,53,47,449,53,47,1481,53,47,948,53,47,471,53,46,147,53,46,124,53,46,120,53,47,104,54,47,121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,0
136,53,47,113,53,47,111,53,47,449,53,47,1481,53,47,948,53,47,471,53,46,147,53,46,124,53,46,120,53,47,104,54,47,121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,106,53,47,0
113,53,47,111,53,47,449,53,47,1481,53,47,948,53,47,471,53,46,147,53,46,124,53,46,120,53,47,104,54,47,121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,106,53,47,127,53,47,0
111,53,47,449,53,47,1481,53,47,948,53,47,471,53,46,147,53,46,124,53,46,120,53,47,104,54,47,121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,106,53,47,127,53,47,166,53,47,0
471,53,46,147,53,46,124,53,46,120,53,47,104,54,47,121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,106,53,47,127,53,47,166,53,47,126,53,47,337,53,47,1427,52,47,1416,53,46,0
147,53,46,124,53,46,120,53,47,104,54,47,121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,106,53,47,127,53,47,166,53,47,126,53,47,337,53,47,1427,52,47,1416,53,46,670,53,46,0
124,53,46,120,53,47,104,54,47,121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,106,53,47,127,53,47,166,53,47,126,53,47,337,53,47,1427,52,47,1416,53,46,670,53,46,210,53,46,0
120,53,47,104,54,47,121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,106,53,47,127,53,47,166,53,47,126,53,47,337,53,47,1427,52,47,1416,53,46,670,53,46,210,53,46,159,54,46,0
104,54,47,121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,106,53,47,127,53,47,166,53,47,126,53,47,337,53,47,1427,52,47,1416,53,46,670,53,46,210,53,46,159,54,46,120,54,46,0
121,54,47,122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,106,53,47,127,53,47,166,53,47,126,53,47,337,53,47,1427,52,47,1416,53,46,670,53,46,210,53,46,159,54,46,120,54,46,114,54,46,0
122,54,47,509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,106,53,47,127,53,47,166,53,47,126,53,47,337,53,47,1427,52,47,1416,53,46,670,53,46,210,53,46,159,54,46,120,54,46,114,54,46,114,54,46,0
509,53,47,1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,106,53,47,127,53,47,166,53,47,126,53,47,337,53,47,1427,52,47,1416,53,46,670,53,46,210,53,46,159,54,46,120,54,46,114,54,46,114,54,46,115,54,46,0
1109,53,47,665,53,47,297,54,47,105,53,46,114,53,47,106,53,47,127,53,47,166,53,47,126,53,47,337,53,47,1427,52,47,1416,53,46,670,53,46,210,53,46,159,54,46,120,54,46,114,54,46,114,54,46,115,54,46,274,53,46,0
144,58,49,151,58,49,134,58,49,114,58,49,116,58,49,608,58,49,538,58,49,258,57,49,422,57,48,266,57,48,190,57,48,219,57,48,122,57,48,128,57,48,111,57,48,534,57,48,533,57,48,180,57,48,736,56,48,639,56,48,0
151,58,49,134,58,49,114,58,49,116,58,49,608,58,49,538,58,49,258,57,49,422,57,48,266,57,48,190,57,48,219,57,48,122,57,48,128,57,48,111,57,48,534,57,48,533,57,48,180,57,48,736,56,48,639,56,48,141,57,48,0
134,58,49,114,58,49,116,58,49,608,58,49,538,58,49,258,57,49,422,57,48,266,57,48,190,57,48,219,57,48,122,57,48,128,57,48,111,57,48,534,57,48,533,57,48,180,57,48,736,56,48,639,56,48,141,57,48,144,57,48,0
114,58,49,116,58,49,608,58,49,538,58,49,258,57,49,422,57,48,266,57,48,190,57,48,219,57,48,122,57,48,128,57,48,111,57,48,534,57,48,533,57,48,180,57,48,736,56,48,639,56,48,141,57,48,144,57,48,121,57,48,0
116,58,49,608,58,49,538,58,49,258,57,49,422,57,48,266,57,48,190,57,48,219,57,48,122,57,48,128,57,48,111,57,48,534,57,48,533,57,48,180,57,48,736,56,48,639,56,48,141,57,48,144,57,48,121,57,48,130,57,48,0
146,57,48,186,57,48,117,57,48,115,57,48,117,57,48,375,57,48,448,57,48,112,57,48,687,56,47,718,56,47,446,57,48,239,56,48,127,57,48,127,57,48,124,57,48,133,57,48,661,57,48,606,57,48,556,56,48,643,56,47,0
186,57,48,117,57,48,115,57,48,117,57,48,375,57,48,448,57,48,112,57,48,687,56,47,718,56,47,446,57,48,239,56,48,127,57,48,127,57,48,124,57,48,133,57,48,661,57,48,606,57,48,556,56,48,643,56,47,326,57,47,0
117,57,48,115,57,48,117,57,48,375,57,48,448,57,48,112,57,48,687,56,47,718,56,47,446,57,48,239,56,48,127,57,48,127,57,48,124,57,48,133,57,48,661,57,48,606,57,48,556,56,48,643,56,47,326,57,47,207,57,47,0
115,57,48,117,57,48,375,57,48,448,57,48,112,57,48,687,56,47,718,56,47,446,57,48,239,56,48,127,57,48,127,57,48,124,57,48,133,57,48,661,57,48,606,57,48,556,56,48,643,56,47,326,57,47,207,57,47,100,57,47,0
117,57,48,375,57,48,448,57,48,112,57,48,687,56,47,718,56,47,446,57,48,239,56,48,127,57,48,127,57,48,124,57,48,133,57,48,661,57,48,606,57,48,556,56,48,643,56,47,326,57,47,207,57,47,100,57,47,121,57,47,0
375,57,48,448,57,48,112,57,48,687,56,47,718,56,47,446,57,48,239,56,48,127,57,48,127,57,48,124,57,48,133,57,48,661,57,48,606,57,48,556,56,48,643,56,47,326,57,47,207,57,47,100,57,47,121,57,47,135,57,47,0
446,57,48,239,56,48,127,57,48,127,57,48,124,57,48,133,57,48,661,57,48,606,57,48,556,56,48,643,56,47,326,57,47,207,57,47,100,57,47,121,57,47,135,57,47,132,57,47,682,57,47,647,57,47,494,56,47,632,56,47,0
239,56,48,127,57,48,127,57,48,124,57,48,133,57,48,661,57,48,606,57,48,556,56,48,643,56,47,326,57,47,207,57,47,100,57,47,121,57,47,135,57,47,132,57,47,682,57,47,647,57,47,494,56,47,632,56,47,373,56,47,0
127,57,48,127,57,48,124,57,48,133,57,48,661,57,48,606,57,48,556,56,48,643,56,47,326,57,47,207,57,47,100,57,47,121,57,47,135,57,47,132,57,47,682,57,47,647,57,47,494,56,47,632,56,47,373,56,47,125,57,47,0
127,57,48,124,57,48,133,57,48,661,57,48,606,57,48,556,56,48,643,56,47,326,57,47,207,57,47,100,57,47,121,57,47,135,57,47,132,57,47,682,57,47,647,57,47,494,56,47,632,56,47,373,56,47,125,57,47,100,57,47,0
124,57,48,133,57,48,661,57,48,606,57,48,556,56,48,643,56,47,326,57,47,207,57,47,100,57,47,121,57,47,135,57,47,132,57,47,682,57,47,647,57,47,494,56,47,632,56,47,373,56,47,125,57,47,100,57,47,123,57,47,0
133,57,48,661,57,48,606,57,48,556,56,48,643,56,47,326,57,47,207,57,47,100,57,47,121,57,47,135,57,47,132,57,47,682,57,47,647,57,47,494,56,47,632,56,47,373,56,47,125,57,47,100,57,47,123,57,47,108,57,47,0
326,57,47,207,57,47,100,57,47,121,57,47,135,57,47,132,57,47,682,57,47,647,57,47,494,56,47,632,56,47,373,56,47,125,57,47,100,57,47,123,57,47,108,57,47,124,57,47,533,57,48,846,57,48,683,56,47,596,56,47,0
207,57,47,100,57,47,121,57,47,135,57,47,132,57,47,682,57,47,647,57,47,494,56,47,632,56,47,373,56,47,125,57,47,100,57,47,123,57,47,108,57,47,124,57,47,533,57,48,846,57,48,683,56,47,596,56,47,262,57,48,0
100,57,47,121,57,47,135,57,47,132,57,47,682,57,47,647,57,47,494,56,47,632,56,47,373,56,47,125,57,47,100,57,47,123,57,47,108,57,47,124,57,47,533,57,48,846,57,48,683,56,47,596,56,47,262,57,48,185,57,48,0
121,57,47,135,57,47,132,57,47,682,57,47,647,57,47,494,56,47,632,56,47,373,56,47,125,57,47,100,57,47,123,57,47,108,57,47,124,57,47,533,57,48,846,57,48,683,56,47,596,56,47,262,57,48,185,57,48,107,57,48,0
135,57,47,132,57,47,682,57,47,647,57,47,494,56,47,632,56,47,373,56,47,125,57,47,100,57,47,123,57,47,108,57,47,124,57,47,533,57,48,846,57,48,683,56,47,596,56,47,262,57,48,185,57,48,107,57,48,130,57,48,0
132,57,47,682,57,47,647,57,47,494,56,47,632,56,47,373,56,47,125,57,47,100,57,47,123,57,47,108,57,47,124,57,47,533,57,48,846,57,48,683,56,47,596,56,47,262,57,48,185,57,48,107,57,48,130,57,48,140,57,48,0
682,57,47,647,57,47,494,56,47,632,56,47,373,56,47,125,57,47,100,57,47,123,57,47,108,57,47,124,57,47,533,57,48,846,57,48,683,56,47,596,56,47,262,57,48,185,57,48,107,57,48,130,57,48,140,57,48,132,57,48,0
125,57,47,100,57,47,123,57,47,108,57,47,124,57,47,533,57,48,846,57,48,683,56,47,596,56,47,262,57,48,185,57,48,107,57,48,130,57,48,140,57,48,132,57,48,599,57,48,815,57,48,470,57,48,461,56,48,198,57,48,0
100,57,47,123,57,47,108,57,47,124,57,47,533,57,48,846,57,48,683,56,47,596,56,47,262,57,48,185,57,48,107,57,48,130,57,48,140,57,48,132,57,48,599,57,48,815,57,48,470,57,48,461,56,48,198,57,48,155,57,48,0
123,57,47,108,57,47,124,57,47,533,57,48,846,57,48,683,56,47,596,56,47,262,57,48,185,57,48,107,57,48,130,57,48,140,57,48,132,57,48,599,57,48,815,57,48,470,57,48,461,56,48,198,57,48,155,57,48,118,57,48,0
108,57,47,124,57,47,533,57,48,846,57,48,683,56,47,596,56,47,262,57,48,185,57,48,107,57,48,130,57,48,140,57,48,132,57,48,599,57,48,815,57,48,470,57,48,461,56,48,198,57,48,155,57,48,118,57,48,125,57,49,0
124,57,47,533,57,48,846,57,48,683,56,47,596,56,47,262,57,48,185,57,48,107,57,48,130,57,48,140,57,48,132,57,48,599,57,48,815,57,48,470,57,48,461,56,48,198,57,48,155,57,48,118,57,48,125,57,49,118,57,49,0
155,57,48,118,57,48,125,57,49,118,57,49,124,57,49,214,57,49,645,57,49,511,57,48,569,57,48,486,57,49,190,57,49,215,58,49,120,58,49,121,58,49,117,58,49,143,58,49,630,58,49,624,57,48,897,57,48,782,57,48,0
118,57,48,125,57,49,118,57,49,124,57,49,214,57,49,645,57,49,511,57,48,569,57,48,486,57,49,190,57,49,215,58,49,120,58,49,121,58,49,117,58,49,143,58,49,630,58,49,624,57,48,897,57,48,782,57,48,184,57,49,0
125,57,49,118,57,49,124,57,49,214,57,49,645,57,49,511,57,48,569,57,48,486,57,49,190,57,49,215,58,49,120,58,49,121,58,49,117,58,49,143,58,49,630,58,49,624,57,48,897,57,48,782,57,48,184,57,49,142,58,49,0
118,57,49,124,57,49,214,57,49,645,57,49,511,57,48,569,57,48,486,57,49,190,57,49,215,58,49,120,58,49,121,58,49,117,58,49,143,58,49,630,58,49,624,57,48,897,57,48,782,57,48,184,57,49,142,58,49,112,58,49,0
124,57,49,214,57,49,645,57,49,511,57,48,569,57,48,486,57,49,190,57,49,215,58,49,120,58,49,121,58,49,117,58,49,143,58,49,630,58,49,624,57,48,897,57,48,782,57,48,184,57,49,142,58,49,112,58,49,117,58,49,0
214,57,49,645,57,49,511,57,48,569,57,48,486,57,49,190,57,49,215,58,49,120,58,49,121,58,49,117,58,49,143,58,49,630,58,49,624,57,48,897,57,48,782,57,48,184,57,49,142,58,49,112,58,49,117,58,49,103,58,49,0
645,57,49,511,57,48,569,57,48,486,57,49,190,57,49,215,58,49,120,58,49,121,58,49,117,58,49,143,58,49,630,58,49,624,57,48,897,57,48,782,57,48,184,57,49,142,58,49,112,58,49,117,58,49,103,58,49,147,58,49,0
184,57,49,142,58,49,112,58,49,117,58,49,103,58,49,147,58,49,719,58,49,763,58,48,378,58,48,464,57,49,160,57,49,129,57,49,103,58,49,135,58,49,112,58,49,130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,0
142,58,49,112,58,49,117,58,49,103,58,49,147,58,49,719,58,49,763,58,48,378,58,48,464,57,49,160,57,49,129,57,49,103,58,49,135,58,49,112,58,49,130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,0
112,58,49,117,58,49,103,58,49,147,58,49,719,58,49,763,58,48,378,58,48,464,57,49,160,57,49,129,57,49,103,58,49,135,58,49,112,58,49,130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,194,59,49,0
117,58,49,103,58,49,147,58,49,719,58,49,763,58,48,378,58,48,464,57,49,160,57,49,129,57,49,103,58,49,135,58,49,112,58,49,130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,194,59,49,110,58,49,0
103,58,49,147,58,49,719,58,49,763,58,48,378,58,48,464,57,49,160,57,49,129,57,49,103,58,49,135,58,49,112,58,49,130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,194,59,49,110,58,49,109,59,50,0
147,58,49,719,58,49,763,58,48,378,58,48,464,57,49,160,57,49,129,57,49,103,58,49,135,58,49,112,58,49,130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,194,59,49,110,58,49,109,59,50,114,59,50,0
719,58,49,763,58,48,378,58,48,464,57,49,160,57,49,129,57,49,103,58,49,135,58,49,112,58,49,130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,194,59,49,110,58,49,109,59,50,114,59,50,123,58,50,0
160,57,49,129,57,49,103,58,49,135,58,49,112,58,49,130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,194,59,49,110,58,49,109,59,50,114,59,50,123,58,50,387,58,49,960,59,49,655,58,49,548,58,49,0
129,57,49,103,58,49,135,58,49,112,58,49,130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,194,59,49,110,58,49,109,59,50,114,59,50,123,58,50,387,58,49,960,59,49,655,58,49,548,58,49,267,58,49,0
103,58,49,135,58,49,112,58,49,130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,194,59,49,110,58,49,109,59,50,114,59,50,123,58,50,387,58,49,960,59,49,655,58,49,548,58,49,267,58,49,193,58,49,0
135,58,49,112,58,49,130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,194,59,49,110,58,49,109,59,50,114,59,50,123,58,50,387,58,49,960,59,49,655,58,49,548,58,49,267,58,49,193,58,49,136,58,49,0
112,58,49,130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,194,59,49,110,58,49,109,59,50,114,59,50,123,58,50,387,58,49,960,59,49,655,58,49,548,58,49,267,58,49,193,58,49,136,58,49,123,58,49,0
130,59,49,457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,194,59,49,110,58,49,109,59,50,114,59,50,123,58,50,387,58,49,960,59,49,655,58,49,548,58,49,267,58,49,193,58,49,136,58,49,123,58,49,116,59,49,0
457,59,50,560,58,49,489,58,49,889,58,49,564,59,49,194,59,49,110,58,49,109,59,50,114,59,50,123,58,50,387,58,49,960,59,49,655,58,49,548,58,49,267,58,49,193,58,49,136,58,49,123,58,49,116,59,49,113,59,49,0
267,58,49,193,58,49,136,58,49,123,58,49,116,59,49,113,59,49,307,59,49,602,59,49,265,58,49,572,58,49,358,58,49,148,58,49,113,58,49,112,58,49,143,58,49,157,58,49,206,58,50,792,58,49,597,58,49,845,58,49,0
193,58,49,136,58,49,123,58,49,116,59,49,113,59,49,307,59,49,602,59,49,265,58,49,572,58,49,358,58,49,148,58,49,113,58,49,112,58,49,143,58,49,157,58,49,206,58,50,792,58,49,597,58,49,845,58,49,522,58,49,0
136,58,49,123,58,49,116,59,49,113,59,49,307,59,49,602,59,49,265,58,49,572,58,49,358,58,49,148,58,49,113,58,49,112,58,49,143,58,49,157,58,49,206,58,50,792,58,49,597,58,49,845,58,49,522,58,49,183,58,49,0
123,58,49,116,59,49,113,59,49,307,59,49,602,59,49,265,58,49,572,58,49,358,58,49,148,58,49,113,58,49,112,58,49,143,58,49,157,58,49,206,58,50,792,58,49,597,58,49,845,58,49,522,58,49,183,58,49,113,58,49,0
116,59,49,113,59,49,307,59,49,602,59,49,265,58,49,572,58,49,358,58,49,148,58,49,113,58,49,112,58,49,143,58,49,157,58,49,206,58,50,792,58,49,597,58,49,845,58,49,522,58,49,183,58,49,113,58,49,118,58,49,0
113,59,49,307,59,49,602,59,49,265,58,49,572,58,49,358,58,49,148,58,49,113,58,49,112,58,49,143,58,49,157,58,49,206,58,50,792,58,49,597,58,49,845,58,49,522,58,49,183,58,49,113,58,49,118,58,49,115,58,49,0
307,59,49,602,59,49,265,58,49,572,58,49,358,58,49,148,58,49,113,58,49,112,58,49,143,58,49,157,58,49,206,58,50,792,58,49,597,58,49,845,58,49,522,58,49,183,58,49,113,58,49,118,58,49,115,58,49,106,58,49,0
183,58,49,113,58,49,118,58,49,115,58,49,106,58,49,114,58,49,538,58,49,549,58,49,637,57,49,355,57,49,295,57,49,120,57,49,115,57,49,113,58,49,121,58,49,135,58,49,469,58,49,640,57,48,834,57,48,736,57,49,0
113,58,49,118,58,49,115,58,49,106,58,49,114,58,49,538,58,49,549,58,49,637,57,49,355,57,49,295,57,49,120,57,49,115,57,49,113,58,49,121,58,49,135,58,49,469,58,49,640,57,48,834,57,48,736,57,49,328,57,48,0
118,58,49,115,58,49,106,58,49,114,58,49,538,58,49,549,58,49,637,57,49,355,57,49,295,57,49,120,57,49,115,57,49,113,58,49,121,58,49,135,58,49,469,58,49,640,57,48,834,57,48,736,57,49,328,57,48,121,57,48,0
115,58,49,106,58,49,114,58,49,538,58,49,549,58,49,637,57,49,355,57,49,295,57,49,120,57,49,115,57,49,113,58,49,121,58,49,135,58,49,469,58,49,640,57,48,834,57,48,736,57,49,328,57,48,121,57,48,124,57,49,0
106,58,49,114,58,49,538,58,49,549,58,49,637,57,49,355,57,49,295,57,49,120,57,49,115,57,49,113,58,49,121,58,49,135,58,49,469,58,49,640,57,48,834,57,48,736,57,49,328,57,48,121,57,48,124,57,49,195,57,48,0
114,58,49,538,58,49,549,58,49,637,57,49,355,57,49,295,57,49,120,57,49,115,57,49,113,58,49,121,58,49,135,58,49,469,58,49,640,57,48,834,57,48,736,57,49,328,57,48,121,57,48,124,57,49,195,57,48,106,57,48,0
538,58,49,549,58,49,637,57,49,355,57,49,295,57,49,120,57,49,115,57,49,113,58,49,121,58,49,135,58,49,469,58,49,640,57,48,834,57,48,736,57,49,328,57,48,121,57,48,124,57,49,195,57,48,106,57,48,130,57,48,0
190,57,48,103,57,48,118,57,48,176,57,48,103,57,48,113,57,48,223,57,48,488,57,48,547,57,47,672,57,47,151,57,48,127,57,48,150,58,48,230,57,48,160,57,48,135,57,48,134,57,48,871,58,48,810,58,47,751,57,47,0
103,57,48,118,57,48,176,57,48,103,57,48,113,57,48,223,57,48,488,57,48,547,57,47,672,57,47,151,57,48,127,57,48,150,58,48,230,57,48,160,57,48,135,57,48,134,57,48,871,58,48,810,58,47,751,57,47,220,58,47,0
118,57,48,176,57,48,103,57,48,113,57,48,223,57,48,488,57,48,547,57,47,672,57,47,151,57,48,127,57,48,150,58,48,230,57,48,160,57,48,135,57,48,134,57,48,871,58,48,810,58,47,751,57,47,220,58,47,145,57,47,0
176,57,48,103,57,48,113,57,48,223,57,48,488,57,48,547,57,47,672,57,47,151,57,48,127,57,48,150,58,48,230,57,48,160,57,48,135,57,48,134,57,48,871,58,48,810,58,47,751,57,47,220,58,47,145,57,47,100,58,47,0
103,57,48,113,57,48,223,57,48,488,57,48,547,57,47,672,57,47,151,57,48,127,57,48,150,58,48,230,57,48,160,57,48,135,57,48,134,57,48,871,58,48,810,58,47,751,57,47,220,58,47,145,57,47,100,58,47,122,58,47,0
113,57,48,223,57,48,488,57,48,547,57,47,672,57,47,151,57,48,127,57,48,150,58,48,230,57,48,160,57,48,135,57,48,134,57,48,871,58,48,810,58,47,751,57,47,220,58,47,145,57,47,100,58,47,122,58,47,124,58,47,0
223,57,48,488,57,48,547,57,47,672,57,47,151,57,48,127,57,48,150,58,48,230,57,48,160,57,48,135,57,48,134,57,48,871,58,48,810,58,47,751,57,47,220,58,47,145,57,47,100,58,47,122,58,47,124,58,47,117,58,47,0
220,58,47,145,57,47,100,58,47,122,58,47,124,58,47,117,58,47,135,58,47,824,58,46,599,57,46,511,57,47,170,57,47,114,58,46,117,58,46,124,58,46,176,58,46,135,58,46,118,58,46,650,58,46,852,57,46,826,57,46,0
145,57,47,100,58,47,122,58,47,124,58,47,117,58,47,135,58,47,824,58,46,599,57,46,511,57,47,170,57,47,114,58,46,117,58,46,124,58,46,176,58,46,135,58,46,118,58,46,650,58,46,852,57,46,826,57,46,431,57,46,0
100,58,47,122,58,47,124,58,47,117,58,47,135,58,47,824,58,46,599,57,46,511,57,47,170,57,47,114,58,46,117,58,46,124,58,46,176,58,46,135,58,46,118,58,46,650,58,46,852,57,46,826,57,46,431,57,46,197,58,46,0
122,58,47,124,58,47,117,58,47,135,58,47,824,58,46,599,57,46,511,57,47,170,57,47,114,58,46,117,58,46,124,58,46,176,58,46,135,58,46,118,58,46,650,58,46,852,57,46,826,57,46,431,57,46,197,58,46,123,58,46,0
124,58,47,117,58,47,135,58,47,824,58,46,599,57,46,511,57,47,170,57,47,114,58,46,117,58,46,124,58,46,176,58,46,135,58,46,118,58,46,650,58,46,852,57,46,826,57,46,431,57,46,197,58,46,123,58,46,123,58,46,0
117,58,47,135,58,47,824,58,46,599,57,46,511,57,47,170,57,47,114,58,46,117,58,46,124,58,46,176,58,46,135,58,46,118,58,46,650,58,46,852,57,46,826,57,46,431,57,46,197,58,46,123,58,46,123,58,46,121,58,46,0
135,58,47,824,58,46,599,57,46,511,57,47,170,57,47,114,58,46,117,58,46,124,58,46,176,58,46,135,58,46,118,58,46,650,58,46,852,57,46,826,57,46,431,57,46,197,58,46,123,58,46,123,58,46,121,58,46,136,58,46,0
197,58,46,123,58,46,123,58,46,121,58,46,136,58,46,113,58,46,291,58,46,574,58,46,612,57,46,186,58,46,110,58,46,106,58,46,89,58,46,104,58,46,149,58,46,101,58,46,210,58,46,619,58,45,1098,57,45,918,58,47,0
123,58,46,123,58,46,121,58,46,136,58,46,113,58,46,291,58,46,574,58,46,612,57,46,186,58,46,110,58,46,106,58,46,89,58,46,104,58,46,149,58,46,101,58,46,210,58,46,619,58,45,1098,57,45,918,58,47,509,58,47,0
123,58,46,121,58,46,136,58,46,113,58,46,291,58,46,574,58,46,612,57,46,186,58,46,110,58,46,106,58,46,89,58,46,104,58,46,149,58,46,101,58,46,210,58,46,619,58,45,1098,57,45,918,58,47,509,58,47,120,58,46,0
121,58,46,136,58,46,113,58,46,291,58,46,574,58,46,612,57,46,186,58,46,110,58,46,106,58,46,89,58,46,104,58,46,149,58,46,101,58,46,210,58,46,619,58,45,1098,57,45,918,58,47,509,58,47,120,58,46,118,58,47,1
136,58,46,113,58,46,291,58,46,574,58,46,612,57,46,186,58,46,110,58,46,106,58,46,89,58,46,104,58,46,149,58,46,101,58,46,210,58,46,619,58,45,1098,57,45,918,58,47,509,58,47,120,58,46,118,58,47,104,59,47,1
113,58,46,291,58,46,574,58,46,612,57,46,186,58,46,110,58,46,106,58,46,89,58,46,104,58,46,149,58,46,101,58,46,210,58,46,619,58,45,1098,57,45,918,58,47,509,58,47,120,58,46,118,58,47,104,59,47,90,59,47,0
291,58,46,574,58,46,612,57,46,186,58,46,110,58,46,106,58,46,89,58,46,104,58,46,149,58,46,101,58,46,210,58,46,619,58,45,1098,57,45,918,58,47,509,58,47,120,58,46,118,58,47,104,59,47,90,59,47,180,59,47,0
574,58,46,612,57,46,186,58,46,110,58,46,106,58,46,89,58,46,104,58,46,149,58,46,101,58,46,210,58,46,619,58,45,1098,57,45,918,58,47,509,58,47,120,58,46,118,58,47,104,59,47,90,59,47,180,59,47,98,59,47,0
186,58,46,110,58,46,106,58,46,89,58,46,104,58,46,149,58,46,101,58,46,210,58,46,619,58,45,1098,57,45,918,58,47,509,58,47,120,58,46,118,58,47,104,59,47,90,59,47,180,59,47,98,59,47,979,58,46,1739,58,46,0
